split,center_id,center_name,row_index,label,class_name
train,0,BCN,8192,4,BKL
train,0,BCN,8209,3,AK
train,0,BCN,8214,4,BKL
train,0,BCN,8220,1,NV
train,0,BCN,8221,3,AK
train,0,BCN,8232,1,NV
train,0,BCN,8235,4,BKL
train,0,BCN,8245,7,SCC
train,0,BCN,8278,7,SCC
train,0,BCN,8282,7,SCC
train,0,BCN,8288,0,MEL
train,0,BCN,8318,7,SCC
train,0,BCN,8322,0,MEL
train,0,BCN,8326,1,NV
train,0,BCN,8333,2,BCC
train,0,BCN,8345,1,NV
train,0,BCN,8348,0,MEL
train,0,BCN,8351,1,NV
train,0,BCN,8404,1,NV
train,0,BCN,8414,2,BCC
train,0,BCN,8429,1,NV
train,0,BCN,8431,4,BKL
train,0,BCN,8438,2,BCC
train,0,BCN,8462,2,BCC
train,0,BCN,8471,0,MEL
train,0,BCN,8472,2,BCC
train,0,BCN,8476,0,MEL
train,0,BCN,8484,0,MEL
train,0,BCN,8497,2,BCC
train,0,BCN,8507,2,BCC
train,0,BCN,8508,0,MEL
train,0,BCN,8510,0,MEL
train,0,BCN,8511,0,MEL
train,0,BCN,8513,1,NV
train,0,BCN,8522,1,NV
train,0,BCN,8524,2,BCC
train,0,BCN,8536,0,MEL
train,0,BCN,8543,1,NV
train,0,BCN,8562,4,BKL
train,0,BCN,8610,2,BCC
train,0,BCN,8616,1,NV
train,0,BCN,8637,3,AK
train,0,BCN,8639,1,NV
train,0,BCN,8643,2,BCC
train,0,BCN,8654,2,BCC
train,0,BCN,8660,1,NV
train,0,BCN,8673,1,NV
train,0,BCN,8711,0,MEL
train,0,BCN,8720,3,AK
train,0,BCN,8722,1,NV
train,0,BCN,8724,2,BCC
train,0,BCN,8738,1,NV
train,0,BCN,8749,0,MEL
train,0,BCN,8761,4,BKL
train,0,BCN,8776,4,BKL
train,0,BCN,8777,4,BKL
train,0,BCN,8829,3,AK
train,0,BCN,8863,1,NV
train,0,BCN,8870,4,BKL
train,0,BCN,8882,2,BCC
train,0,BCN,8890,0,MEL
train,0,BCN,8918,0,MEL
train,0,BCN,8920,7,SCC
train,0,BCN,8929,3,AK
train,0,BCN,8932,1,NV
train,0,BCN,8934,0,MEL
train,0,BCN,8941,0,MEL
train,0,BCN,8952,4,BKL
train,0,BCN,8955,1,NV
train,0,BCN,8965,4,BKL
train,0,BCN,8971,7,SCC
train,0,BCN,8983,0,MEL
train,0,BCN,9015,2,BCC
train,0,BCN,9040,2,BCC
train,0,BCN,9041,2,BCC
train,0,BCN,9049,2,BCC
train,0,BCN,9053,2,BCC
train,0,BCN,9055,4,BKL
train,0,BCN,9056,0,MEL
train,0,BCN,9063,0,MEL
train,0,BCN,9071,1,NV
train,0,BCN,9113,0,MEL
train,0,BCN,9123,2,BCC
train,0,BCN,9128,1,NV
train,0,BCN,9139,1,NV
train,0,BCN,9159,2,BCC
train,0,BCN,9161,0,MEL
train,0,BCN,9164,4,BKL
train,0,BCN,9167,1,NV
train,0,BCN,9176,1,NV
train,0,BCN,9188,1,NV
train,0,BCN,9192,0,MEL
train,0,BCN,9198,0,MEL
train,0,BCN,9217,4,BKL
train,0,BCN,9225,2,BCC
train,0,BCN,9232,0,MEL
train,0,BCN,9233,2,BCC
train,0,BCN,9236,3,AK
train,0,BCN,9239,2,BCC
train,0,BCN,9247,2,BCC
train,0,BCN,9259,4,BKL
train,0,BCN,9281,2,BCC
train,0,BCN,9301,2,BCC
train,0,BCN,9324,1,NV
train,0,BCN,9332,0,MEL
train,0,BCN,9339,4,BKL
train,0,BCN,9341,1,NV
train,0,BCN,9350,0,MEL
train,0,BCN,9363,4,BKL
train,0,BCN,9377,7,SCC
train,0,BCN,9380,4,BKL
train,0,BCN,9381,0,MEL
train,0,BCN,9387,0,MEL
train,0,BCN,9397,1,NV
train,0,BCN,9412,1,NV
train,0,BCN,9437,5,DF
train,0,BCN,9445,1,NV
train,0,BCN,9468,4,BKL
train,0,BCN,9490,2,BCC
train,0,BCN,9505,0,MEL
train,0,BCN,9551,4,BKL
train,0,BCN,9568,1,NV
train,0,BCN,9571,2,BCC
train,0,BCN,9630,3,AK
train,0,BCN,9665,0,MEL
train,0,BCN,9700,4,BKL
train,0,BCN,9718,2,BCC
train,0,BCN,9722,1,NV
train,0,BCN,9734,0,MEL
train,0,BCN,9740,1,NV
train,0,BCN,9755,1,NV
train,0,BCN,9759,1,NV
train,0,BCN,9763,2,BCC
train,0,BCN,9773,0,MEL
train,0,BCN,9793,1,NV
train,0,BCN,9795,0,MEL
train,0,BCN,9825,1,NV
train,0,BCN,9831,1,NV
train,0,BCN,9837,1,NV
train,0,BCN,9848,1,NV
train,0,BCN,9851,0,MEL
train,0,BCN,9866,1,NV
train,0,BCN,9876,1,NV
train,0,BCN,9895,0,MEL
train,0,BCN,9908,1,NV
train,0,BCN,9912,1,NV
train,1,HAM_vidir_molemax,9938,1,NV
train,1,HAM_vidir_molemax,9958,1,NV
train,1,HAM_vidir_molemax,9968,1,NV
train,1,HAM_vidir_molemax,9972,1,NV
train,1,HAM_vidir_molemax,9991,1,NV
train,1,HAM_vidir_molemax,9992,1,NV
train,1,HAM_vidir_molemax,10017,1,NV
train,1,HAM_vidir_molemax,10018,1,NV
train,1,HAM_vidir_molemax,10023,1,NV
train,1,HAM_vidir_molemax,10033,1,NV
train,1,HAM_vidir_molemax,10038,1,NV
train,1,HAM_vidir_molemax,10039,1,NV
train,1,HAM_vidir_molemax,10054,1,NV
train,1,HAM_vidir_molemax,10074,5,DF
train,1,HAM_vidir_molemax,10076,1,NV
train,1,HAM_vidir_molemax,10078,1,NV
train,1,HAM_vidir_molemax,10084,1,NV
train,1,HAM_vidir_molemax,10093,1,NV
train,1,HAM_vidir_molemax,10096,0,MEL
train,1,HAM_vidir_molemax,10098,1,NV
train,1,HAM_vidir_molemax,10101,1,NV
train,1,HAM_vidir_molemax,10147,1,NV
train,1,HAM_vidir_molemax,10163,1,NV
train,1,HAM_vidir_molemax,10182,1,NV
train,1,HAM_vidir_molemax,10207,1,NV
train,1,HAM_vidir_molemax,10210,1,NV
train,1,HAM_vidir_molemax,10225,1,NV
train,1,HAM_vidir_molemax,10229,1,NV
train,1,HAM_vidir_molemax,10232,1,NV
train,1,HAM_vidir_molemax,10239,1,NV
train,1,HAM_vidir_molemax,10267,1,NV
train,1,HAM_vidir_molemax,10281,1,NV
train,1,HAM_vidir_molemax,10287,6,VASC
train,1,HAM_vidir_molemax,10291,1,NV
train,1,HAM_vidir_molemax,10300,1,NV
train,1,HAM_vidir_molemax,10301,1,NV
train,1,HAM_vidir_molemax,10302,1,NV
train,1,HAM_vidir_molemax,10303,1,NV
train,1,HAM_vidir_molemax,10311,1,NV
train,1,HAM_vidir_molemax,10325,1,NV
train,1,HAM_vidir_molemax,10327,1,NV
train,1,HAM_vidir_molemax,10329,1,NV
train,1,HAM_vidir_molemax,10337,1,NV
train,1,HAM_vidir_molemax,10342,1,NV
train,1,HAM_vidir_molemax,10351,1,NV
train,1,HAM_vidir_molemax,10359,1,NV
train,1,HAM_vidir_molemax,10361,1,NV
train,1,HAM_vidir_molemax,10362,1,NV
train,1,HAM_vidir_molemax,10371,1,NV
train,1,HAM_vidir_molemax,10375,1,NV
train,1,HAM_vidir_molemax,10378,1,NV
train,1,HAM_vidir_molemax,10385,1,NV
train,1,HAM_vidir_molemax,10391,1,NV
train,1,HAM_vidir_molemax,10394,1,NV
train,1,HAM_vidir_molemax,10408,4,BKL
train,1,HAM_vidir_molemax,10409,1,NV
train,1,HAM_vidir_molemax,10415,1,NV
train,1,HAM_vidir_molemax,10417,1,NV
train,1,HAM_vidir_molemax,10426,1,NV
train,1,HAM_vidir_molemax,10433,1,NV
train,1,HAM_vidir_molemax,10440,1,NV
train,1,HAM_vidir_molemax,10467,1,NV
train,1,HAM_vidir_molemax,10468,1,NV
train,1,HAM_vidir_molemax,10469,1,NV
train,1,HAM_vidir_molemax,10480,1,NV
train,1,HAM_vidir_molemax,10485,1,NV
train,1,HAM_vidir_molemax,10486,1,NV
train,1,HAM_vidir_molemax,10487,1,NV
train,1,HAM_vidir_molemax,10509,1,NV
train,1,HAM_vidir_molemax,10515,1,NV
train,1,HAM_vidir_molemax,10520,1,NV
train,1,HAM_vidir_molemax,10523,1,NV
train,1,HAM_vidir_molemax,10559,1,NV
train,1,HAM_vidir_molemax,10576,1,NV
train,1,HAM_vidir_molemax,10582,1,NV
train,1,HAM_vidir_molemax,10594,1,NV
train,1,HAM_vidir_molemax,10599,1,NV
train,1,HAM_vidir_molemax,10626,1,NV
train,1,HAM_vidir_molemax,10649,1,NV
train,1,HAM_vidir_molemax,10673,1,NV
train,1,HAM_vidir_molemax,10681,1,NV
train,1,HAM_vidir_molemax,10686,1,NV
train,1,HAM_vidir_molemax,10688,1,NV
train,1,HAM_vidir_molemax,10697,1,NV
train,1,HAM_vidir_molemax,10705,5,DF
train,1,HAM_vidir_molemax,10712,4,BKL
train,1,HAM_vidir_molemax,10717,1,NV
train,1,HAM_vidir_molemax,10718,1,NV
train,1,HAM_vidir_molemax,10734,1,NV
train,1,HAM_vidir_molemax,10749,1,NV
train,1,HAM_vidir_molemax,10751,1,NV
train,1,HAM_vidir_molemax,10760,1,NV
train,1,HAM_vidir_molemax,10766,1,NV
train,1,HAM_vidir_molemax,10777,6,VASC
train,1,HAM_vidir_molemax,10785,2,BCC
train,1,HAM_vidir_molemax,10791,1,NV
train,1,HAM_vidir_molemax,10793,1,NV
train,1,HAM_vidir_molemax,10795,1,NV
train,1,HAM_vidir_molemax,10812,1,NV
train,1,HAM_vidir_molemax,10818,0,MEL
train,1,HAM_vidir_molemax,10819,1,NV
train,1,HAM_vidir_molemax,10837,1,NV
train,1,HAM_vidir_molemax,10838,1,NV
train,1,HAM_vidir_molemax,10849,1,NV
train,1,HAM_vidir_molemax,10861,4,BKL
train,1,HAM_vidir_molemax,10878,1,NV
train,1,HAM_vidir_molemax,10881,1,NV
train,1,HAM_vidir_molemax,10896,1,NV
train,1,HAM_vidir_molemax,10903,1,NV
train,1,HAM_vidir_molemax,10931,1,NV
train,1,HAM_vidir_molemax,10935,1,NV
train,1,HAM_vidir_molemax,10938,1,NV
train,1,HAM_vidir_molemax,10950,1,NV
train,1,HAM_vidir_molemax,10953,1,NV
train,1,HAM_vidir_molemax,10954,1,NV
train,1,HAM_vidir_molemax,10956,1,NV
train,1,HAM_vidir_molemax,10960,1,NV
train,1,HAM_vidir_molemax,10962,1,NV
train,1,HAM_vidir_molemax,10974,1,NV
train,1,HAM_vidir_molemax,10988,1,NV
train,1,HAM_vidir_molemax,10991,6,VASC
train,1,HAM_vidir_molemax,11004,0,MEL
train,1,HAM_vidir_molemax,11026,1,NV
train,1,HAM_vidir_molemax,11031,1,NV
train,1,HAM_vidir_molemax,11042,1,NV
train,1,HAM_vidir_molemax,11043,1,NV
train,1,HAM_vidir_molemax,11046,1,NV
train,1,HAM_vidir_molemax,11051,1,NV
train,1,HAM_vidir_molemax,11052,1,NV
train,1,HAM_vidir_molemax,11070,1,NV
train,1,HAM_vidir_molemax,11076,1,NV
train,1,HAM_vidir_molemax,11092,1,NV
train,1,HAM_vidir_molemax,11098,1,NV
train,1,HAM_vidir_molemax,11099,1,NV
train,1,HAM_vidir_molemax,11106,1,NV
train,1,HAM_vidir_molemax,11119,1,NV
train,1,HAM_vidir_molemax,11121,1,NV
train,1,HAM_vidir_molemax,11134,1,NV
train,1,HAM_vidir_molemax,11162,1,NV
train,1,HAM_vidir_molemax,11172,1,NV
train,1,HAM_vidir_molemax,11179,1,NV
train,1,HAM_vidir_molemax,11181,1,NV
train,1,HAM_vidir_molemax,11183,1,NV
train,1,HAM_vidir_molemax,11192,1,NV
train,1,HAM_vidir_molemax,11194,1,NV
train,1,HAM_vidir_molemax,11196,1,NV
train,1,HAM_vidir_molemax,11205,1,NV
train,1,HAM_vidir_molemax,11226,1,NV
train,1,HAM_vidir_molemax,11237,1,NV
train,1,HAM_vidir_molemax,11266,1,NV
train,1,HAM_vidir_molemax,11272,1,NV
train,1,HAM_vidir_molemax,11274,4,BKL
train,1,HAM_vidir_molemax,11280,1,NV
train,1,HAM_vidir_molemax,11283,1,NV
train,1,HAM_vidir_molemax,11286,1,NV
train,1,HAM_vidir_molemax,11298,1,NV
train,1,HAM_vidir_molemax,11307,1,NV
train,1,HAM_vidir_molemax,11315,1,NV
train,1,HAM_vidir_molemax,11319,1,NV
train,1,HAM_vidir_molemax,11324,1,NV
train,1,HAM_vidir_molemax,11337,1,NV
train,1,HAM_vidir_molemax,11339,1,NV
train,1,HAM_vidir_molemax,11364,1,NV
train,1,HAM_vidir_molemax,11371,4,BKL
train,1,HAM_vidir_molemax,11375,1,NV
train,1,HAM_vidir_molemax,11376,1,NV
train,1,HAM_vidir_molemax,11383,1,NV
train,1,HAM_vidir_molemax,11386,1,NV
train,1,HAM_vidir_molemax,11390,1,NV
train,1,HAM_vidir_molemax,11393,1,NV
train,1,HAM_vidir_molemax,11402,1,NV
train,1,HAM_vidir_molemax,11422,1,NV
train,1,HAM_vidir_molemax,11431,4,BKL
train,1,HAM_vidir_molemax,11478,1,NV
train,1,HAM_vidir_molemax,11479,1,NV
train,1,HAM_vidir_molemax,11561,1,NV
train,1,HAM_vidir_molemax,11570,4,BKL
train,1,HAM_vidir_molemax,11575,1,NV
train,1,HAM_vidir_molemax,11577,1,NV
train,1,HAM_vidir_molemax,11582,1,NV
train,1,HAM_vidir_molemax,11586,1,NV
train,1,HAM_vidir_molemax,11593,1,NV
train,1,HAM_vidir_molemax,11595,1,NV
train,1,HAM_vidir_molemax,11604,1,NV
train,1,HAM_vidir_molemax,11605,1,NV
train,1,HAM_vidir_molemax,11609,1,NV
train,1,HAM_vidir_molemax,11610,1,NV
train,1,HAM_vidir_molemax,11623,1,NV
train,1,HAM_vidir_molemax,11630,1,NV
train,1,HAM_vidir_molemax,11631,1,NV
train,1,HAM_vidir_molemax,11633,1,NV
train,1,HAM_vidir_molemax,11635,1,NV
train,1,HAM_vidir_molemax,11653,1,NV
train,1,HAM_vidir_molemax,11664,1,NV
train,1,HAM_vidir_molemax,11670,1,NV
train,1,HAM_vidir_molemax,11674,1,NV
train,1,HAM_vidir_molemax,11678,1,NV
train,1,HAM_vidir_molemax,11682,1,NV
train,1,HAM_vidir_molemax,11692,1,NV
train,1,HAM_vidir_molemax,11699,1,NV
train,1,HAM_vidir_molemax,11710,1,NV
train,1,HAM_vidir_molemax,11714,1,NV
train,1,HAM_vidir_molemax,11730,1,NV
train,1,HAM_vidir_molemax,11732,1,NV
train,1,HAM_vidir_molemax,11735,1,NV
train,1,HAM_vidir_molemax,11755,1,NV
train,1,HAM_vidir_molemax,11765,1,NV
train,1,HAM_vidir_molemax,11766,1,NV
train,1,HAM_vidir_molemax,11774,1,NV
train,1,HAM_vidir_molemax,11779,1,NV
train,1,HAM_vidir_molemax,11792,1,NV
train,1,HAM_vidir_molemax,11800,1,NV
train,1,HAM_vidir_molemax,11805,1,NV
train,1,HAM_vidir_molemax,11807,1,NV
train,1,HAM_vidir_molemax,11824,1,NV
train,1,HAM_vidir_molemax,11832,1,NV
train,1,HAM_vidir_molemax,11836,1,NV
train,1,HAM_vidir_molemax,11837,1,NV
train,1,HAM_vidir_molemax,11838,1,NV
train,1,HAM_vidir_molemax,11845,1,NV
train,1,HAM_vidir_molemax,11851,1,NV
train,1,HAM_vidir_molemax,11858,1,NV
train,1,HAM_vidir_molemax,11869,1,NV
train,1,HAM_vidir_molemax,11879,1,NV
train,1,HAM_vidir_molemax,11884,1,NV
train,1,HAM_vidir_molemax,11892,1,NV
train,1,HAM_vidir_molemax,11896,1,NV
train,1,HAM_vidir_molemax,11959,1,NV
train,1,HAM_vidir_molemax,11969,1,NV
train,1,HAM_vidir_molemax,11980,0,MEL
train,1,HAM_vidir_molemax,11981,1,NV
train,1,HAM_vidir_molemax,11984,1,NV
train,1,HAM_vidir_molemax,12000,1,NV
train,1,HAM_vidir_molemax,12015,1,NV
train,1,HAM_vidir_molemax,12027,1,NV
train,1,HAM_vidir_molemax,12032,1,NV
train,1,HAM_vidir_molemax,12049,1,NV
train,1,HAM_vidir_molemax,12052,1,NV
train,1,HAM_vidir_molemax,12059,1,NV
train,1,HAM_vidir_molemax,12067,1,NV
train,1,HAM_vidir_molemax,12084,4,BKL
train,1,HAM_vidir_molemax,12085,1,NV
train,1,HAM_vidir_molemax,12092,1,NV
train,1,HAM_vidir_molemax,12104,1,NV
train,1,HAM_vidir_molemax,12114,1,NV
train,1,HAM_vidir_molemax,12116,1,NV
train,1,HAM_vidir_molemax,12136,1,NV
train,1,HAM_vidir_molemax,12147,1,NV
train,1,HAM_vidir_molemax,12179,1,NV
train,1,HAM_vidir_molemax,12184,1,NV
train,1,HAM_vidir_molemax,12214,1,NV
train,1,HAM_vidir_molemax,12224,1,NV
train,1,HAM_vidir_molemax,12262,1,NV
train,1,HAM_vidir_molemax,12271,1,NV
train,1,HAM_vidir_molemax,12272,4,BKL
train,1,HAM_vidir_molemax,12277,1,NV
train,1,HAM_vidir_molemax,12287,1,NV
train,1,HAM_vidir_molemax,12314,1,NV
train,1,HAM_vidir_molemax,12339,1,NV
train,1,HAM_vidir_molemax,12365,1,NV
train,1,HAM_vidir_molemax,12368,1,NV
train,1,HAM_vidir_molemax,12370,1,NV
train,1,HAM_vidir_molemax,12378,1,NV
train,1,HAM_vidir_molemax,12394,1,NV
train,1,HAM_vidir_molemax,12402,4,BKL
train,1,HAM_vidir_molemax,12403,1,NV
train,1,HAM_vidir_molemax,12413,1,NV
train,1,HAM_vidir_molemax,12435,1,NV
train,1,HAM_vidir_molemax,12437,1,NV
train,1,HAM_vidir_molemax,12458,1,NV
train,1,HAM_vidir_molemax,12460,1,NV
train,1,HAM_vidir_molemax,12467,1,NV
train,1,HAM_vidir_molemax,12494,1,NV
train,1,HAM_vidir_molemax,12499,1,NV
train,1,HAM_vidir_molemax,12509,1,NV
train,1,HAM_vidir_molemax,12530,1,NV
train,1,HAM_vidir_molemax,12550,1,NV
train,1,HAM_vidir_molemax,12607,1,NV
train,1,HAM_vidir_molemax,12624,1,NV
train,1,HAM_vidir_molemax,12634,1,NV
train,1,HAM_vidir_molemax,12638,1,NV
train,1,HAM_vidir_molemax,12639,1,NV
train,1,HAM_vidir_molemax,12648,0,MEL
train,1,HAM_vidir_molemax,12672,1,NV
train,1,HAM_vidir_molemax,12684,1,NV
train,1,HAM_vidir_molemax,12689,1,NV
train,1,HAM_vidir_molemax,12695,1,NV
train,1,HAM_vidir_molemax,12700,1,NV
train,1,HAM_vidir_molemax,12702,1,NV
train,1,HAM_vidir_molemax,12703,6,VASC
train,1,HAM_vidir_molemax,12704,1,NV
train,1,HAM_vidir_molemax,12710,1,NV
train,1,HAM_vidir_molemax,12715,1,NV
train,1,HAM_vidir_molemax,12748,1,NV
train,1,HAM_vidir_molemax,12789,1,NV
train,1,HAM_vidir_molemax,12794,1,NV
train,1,HAM_vidir_molemax,12797,1,NV
train,1,HAM_vidir_molemax,12815,1,NV
train,1,HAM_vidir_molemax,12818,1,NV
train,1,HAM_vidir_molemax,12826,1,NV
train,1,HAM_vidir_molemax,12854,1,NV
train,1,HAM_vidir_molemax,12873,1,NV
train,1,HAM_vidir_molemax,12877,1,NV
train,1,HAM_vidir_molemax,12880,5,DF
train,1,HAM_vidir_molemax,12888,1,NV
train,1,HAM_vidir_molemax,12903,1,NV
train,1,HAM_vidir_molemax,12916,1,NV
train,1,HAM_vidir_molemax,12948,1,NV
train,1,HAM_vidir_molemax,12952,1,NV
train,1,HAM_vidir_molemax,13001,1,NV
train,1,HAM_vidir_molemax,13022,1,NV
train,1,HAM_vidir_molemax,13024,1,NV
train,1,HAM_vidir_molemax,13039,6,VASC
train,1,HAM_vidir_molemax,13043,1,NV
train,1,HAM_vidir_molemax,13048,1,NV
train,1,HAM_vidir_molemax,13071,1,NV
train,1,HAM_vidir_molemax,13090,1,NV
train,2,HAM_vidir_modern,13124,1,NV
train,2,HAM_vidir_modern,13126,1,NV
train,2,HAM_vidir_modern,13135,4,BKL
train,2,HAM_vidir_modern,13137,1,NV
train,2,HAM_vidir_modern,13144,2,BCC
train,2,HAM_vidir_modern,13152,1,NV
train,2,HAM_vidir_modern,13153,0,MEL
train,2,HAM_vidir_modern,13190,1,NV
train,2,HAM_vidir_modern,13196,1,NV
train,2,HAM_vidir_modern,13206,6,VASC
train,2,HAM_vidir_modern,13211,1,NV
train,2,HAM_vidir_modern,13221,1,NV
train,2,HAM_vidir_modern,13231,4,BKL
train,2,HAM_vidir_modern,13239,1,NV
train,2,HAM_vidir_modern,13274,1,NV
train,2,HAM_vidir_modern,13275,0,MEL
train,2,HAM_vidir_modern,13278,0,MEL
train,2,HAM_vidir_modern,13294,4,BKL
train,2,HAM_vidir_modern,13315,1,NV
train,2,HAM_vidir_modern,13319,0,MEL
train,2,HAM_vidir_modern,13331,1,NV
train,2,HAM_vidir_modern,13342,1,NV
train,2,HAM_vidir_modern,13355,1,NV
train,2,HAM_vidir_modern,13366,0,MEL
train,2,HAM_vidir_modern,13371,1,NV
train,2,HAM_vidir_modern,13393,2,BCC
train,2,HAM_vidir_modern,13399,0,MEL
train,2,HAM_vidir_modern,13410,1,NV
train,2,HAM_vidir_modern,13420,1,NV
train,2,HAM_vidir_modern,13421,4,BKL
train,2,HAM_vidir_modern,13451,1,NV
train,2,HAM_vidir_modern,13460,1,NV
train,2,HAM_vidir_modern,13473,6,VASC
train,2,HAM_vidir_modern,13481,2,BCC
train,2,HAM_vidir_modern,13485,4,BKL
train,2,HAM_vidir_modern,13492,1,NV
train,2,HAM_vidir_modern,13510,1,NV
train,2,HAM_vidir_modern,13521,0,MEL
train,2,HAM_vidir_modern,13545,4,BKL
train,2,HAM_vidir_modern,13570,4,BKL
train,2,HAM_vidir_modern,13577,2,BCC
train,2,HAM_vidir_modern,13583,1,NV
train,2,HAM_vidir_modern,13591,1,NV
train,2,HAM_vidir_modern,13608,0,MEL
train,2,HAM_vidir_modern,13637,1,NV
train,2,HAM_vidir_modern,13638,1,NV
train,2,HAM_vidir_modern,13647,4,BKL
train,2,HAM_vidir_modern,13648,0,MEL
train,2,HAM_vidir_modern,13675,7,SCC
train,2,HAM_vidir_modern,13701,1,NV
train,2,HAM_vidir_modern,13702,2,BCC
train,2,HAM_vidir_modern,13706,6,VASC
train,2,HAM_vidir_modern,13712,1,NV
train,2,HAM_vidir_modern,13717,1,NV
train,2,HAM_vidir_modern,13718,1,NV
train,2,HAM_vidir_modern,13727,0,MEL
train,2,HAM_vidir_modern,13728,0,MEL
train,2,HAM_vidir_modern,13730,0,MEL
train,2,HAM_vidir_modern,13734,3,AK
train,2,HAM_vidir_modern,13743,1,NV
train,2,HAM_vidir_modern,13754,1,NV
train,2,HAM_vidir_modern,13762,2,BCC
train,2,HAM_vidir_modern,13766,0,MEL
train,2,HAM_vidir_modern,13778,1,NV
train,2,HAM_vidir_modern,13784,1,NV
train,2,HAM_vidir_modern,13799,0,MEL
train,2,HAM_vidir_modern,13815,0,MEL
train,2,HAM_vidir_modern,13816,4,BKL
train,2,HAM_vidir_modern,13826,1,NV
train,2,HAM_vidir_modern,13828,0,MEL
train,2,HAM_vidir_modern,13841,4,BKL
train,2,HAM_vidir_modern,13853,6,VASC
train,2,HAM_vidir_modern,13882,4,BKL
train,2,HAM_vidir_modern,13883,1,NV
train,2,HAM_vidir_modern,13889,0,MEL
train,2,HAM_vidir_modern,13900,1,NV
train,2,HAM_vidir_modern,13910,1,NV
train,2,HAM_vidir_modern,13911,0,MEL
train,2,HAM_vidir_modern,13916,5,DF
train,2,HAM_vidir_modern,13936,1,NV
train,2,HAM_vidir_modern,13945,0,MEL
train,2,HAM_vidir_modern,13948,1,NV
train,2,HAM_vidir_modern,13950,1,NV
train,2,HAM_vidir_modern,13953,5,DF
train,2,HAM_vidir_modern,13979,4,BKL
train,2,HAM_vidir_modern,13981,1,NV
train,2,HAM_vidir_modern,13986,6,VASC
train,2,HAM_vidir_modern,13987,0,MEL
train,2,HAM_vidir_modern,13994,1,NV
train,2,HAM_vidir_modern,14000,4,BKL
train,2,HAM_vidir_modern,14009,1,NV
train,2,HAM_vidir_modern,14014,1,NV
train,2,HAM_vidir_modern,14049,0,MEL
train,2,HAM_vidir_modern,14056,1,NV
train,2,HAM_vidir_modern,14065,1,NV
train,2,HAM_vidir_modern,14088,1,NV
train,2,HAM_vidir_modern,14098,1,NV
train,2,HAM_vidir_modern,14113,2,BCC
train,2,HAM_vidir_modern,14116,0,MEL
train,2,HAM_vidir_modern,14131,1,NV
train,2,HAM_vidir_modern,14134,1,NV
train,2,HAM_vidir_modern,14139,1,NV
train,2,HAM_vidir_modern,14150,1,NV
train,2,HAM_vidir_modern,14166,4,BKL
train,2,HAM_vidir_modern,14185,0,MEL
train,2,HAM_vidir_modern,14188,1,NV
train,2,HAM_vidir_modern,14193,1,NV
train,2,HAM_vidir_modern,14203,1,NV
train,2,HAM_vidir_modern,14220,2,BCC
train,2,HAM_vidir_modern,14221,1,NV
train,2,HAM_vidir_modern,14230,1,NV
train,2,HAM_vidir_modern,14241,1,NV
train,2,HAM_vidir_modern,14243,1,NV
train,2,HAM_vidir_modern,14261,2,BCC
train,2,HAM_vidir_modern,14262,1,NV
train,2,HAM_vidir_modern,14267,1,NV
train,2,HAM_vidir_modern,14278,0,MEL
train,2,HAM_vidir_modern,14281,6,VASC
train,2,HAM_vidir_modern,14282,1,NV
train,2,HAM_vidir_modern,14296,1,NV
train,2,HAM_vidir_modern,14313,1,NV
train,2,HAM_vidir_modern,14316,4,BKL
train,2,HAM_vidir_modern,14319,4,BKL
train,2,HAM_vidir_modern,14328,0,MEL
train,2,HAM_vidir_modern,14329,1,NV
train,2,HAM_vidir_modern,14351,2,BCC
train,2,HAM_vidir_modern,14355,4,BKL
train,2,HAM_vidir_modern,14356,1,NV
train,2,HAM_vidir_modern,14368,1,NV
train,2,HAM_vidir_modern,14371,2,BCC
train,2,HAM_vidir_modern,14386,1,NV
train,2,HAM_vidir_modern,14405,1,NV
train,2,HAM_vidir_modern,14408,0,MEL
train,2,HAM_vidir_modern,14412,1,NV
train,2,HAM_vidir_modern,14421,4,BKL
train,2,HAM_vidir_modern,14433,1,NV
train,2,HAM_vidir_modern,14443,1,NV
train,2,HAM_vidir_modern,14463,1,NV
train,2,HAM_vidir_modern,14467,4,BKL
train,2,HAM_vidir_modern,14480,1,NV
train,2,HAM_vidir_modern,14481,4,BKL
train,2,HAM_vidir_modern,14494,1,NV
train,2,HAM_vidir_modern,14498,1,NV
train,2,HAM_vidir_modern,14499,1,NV
train,2,HAM_vidir_modern,14505,3,AK
train,2,HAM_vidir_modern,14555,1,NV
train,2,HAM_vidir_modern,14558,1,NV
train,2,HAM_vidir_modern,14559,1,NV
train,2,HAM_vidir_modern,14561,1,NV
train,2,HAM_vidir_modern,14575,1,NV
train,2,HAM_vidir_modern,14576,1,NV
train,2,HAM_vidir_modern,14578,0,MEL
train,2,HAM_vidir_modern,14614,0,MEL
train,2,HAM_vidir_modern,14615,4,BKL
train,2,HAM_vidir_modern,14622,4,BKL
train,2,HAM_vidir_modern,14628,1,NV
train,2,HAM_vidir_modern,14632,0,MEL
train,2,HAM_vidir_modern,14650,2,BCC
train,2,HAM_vidir_modern,14651,0,MEL
train,2,HAM_vidir_modern,14652,1,NV
train,2,HAM_vidir_modern,14670,1,NV
train,2,HAM_vidir_modern,14675,1,NV
train,2,HAM_vidir_modern,14681,1,NV
train,2,HAM_vidir_modern,14688,4,BKL
train,2,HAM_vidir_modern,14703,1,NV
train,2,HAM_vidir_modern,14716,0,MEL
train,2,HAM_vidir_modern,14731,2,BCC
